hs_link,hs_name,hs_city,hs_state,player_link,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/M/MurrRi00.htm,Rico Murray,DB,CIN,2009,2011
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/M/MurpRo20.htm,Rob Murphy,C,"IND,SFO",2002,2004
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/W/WaddTo00.htm,Tom Waddle ,WR,CHI,1989,1994
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/B/BoylJi20.htm,Jim Boyle,T,PIT,1987,1988
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/A/ApkeSt20.htm,Steve Apke,LB,PIT,1987,1987
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/C/CrabBo20.htm,Bob Crable,LB,NYJ,1982,1987
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/W/WillDo22.htm,Doug Williams,T-G,HOU,1986,1987
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/H/HuntTo00.htm,Tony Hunter,TE,"BUF,RAM",1983,1986
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/S/SylvSt20.htm,Steve Sylvester,C-G-T,"OAK,RAI",1975,1983
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/N/NiehSt20.htm,Steve Niehaus,DT-DE,"SEA,MIN",1976,1979
high_schools.cgi?id=93b88f51,Moeller,Cincinnati,OH,/players/K/KoegVi20.htm,Vic Koegel,LB,CIN,1974,1974
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/L/LaneGa20.htm,Garcia Lane,DB,KAN,1985,1987
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/L/LenkBi20.htm,Bill Lenkaitis ,C-G,"SDG,NWE",1968,1981
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/R/RiveJa20.htm,Jamie Rivers,LB,"STL,NYJ",1968,1975
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/R/RichPe21.htm,Pete Richardson ,DB,BUF,1969,1971
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/C/CunnJa20.htm,Jay Cunningham,DB,BOS,1965,1967
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/J/JordLa20.htm,Larry Jordan,DE-LB,DEN,1962,1964
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/L/LisbDo00.htm,Don Lisbon,HB,SFO,1963,1964
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/D/DoveBo00.htm,Bob Dove,DE-E,"CHR,CRD,DET",1946,1954
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/S/StevDo20.htm,Don Stevens,HB,PHI,1952,1954
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/M/MundFr20.htm,Fred Mundee,C-LB,CHI,1943,1945
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/K/KokeMi20.htm,Mike Koken,QB-HB,CRD,1933,1933
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/E/ErnsJa20.htm,Jack Ernst,B,"POT,NYY,BOS,FRN",1925,1930
high_schools.cgi?id=93bb479c,South,Youngstown,OH,/players/H/HallNe20.htm,Neil Halleck,BB-WB,COL,1924,1924
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/C/CartJa20.htm,Jason Carthen,LB,NWE,1993,1994
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/N/NixxRo20.htm,Roosevelt Nix,DE,"CIN,MIN",1992,1994
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/W/WrigEr01.htm,Ernie Wright,T,"LAC,SDG,CIN",1960,1972
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/G/GreeJo20.htm,Joe Green,DB,NYG,1970,1971
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/P/PricSa00.htm,Sammy Price,RB,MIA,1966,1968
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/P/ParkJi00.htm,Jim Parker,T-G,BAL,1957,1967
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/B/BarrOd00.htm,Odell Barry,WR,DEN,1964,1965
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/H/HaddAl20.htm,Al Hadden,B-E,"DET,PRV,CHI",1925,1930
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/S/SchaEd20.htm,Eddie Scharer,B,"DET,POT",1926,1928
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/V/VickEr20.htm,Ernie Vick,C-G-T,"DET,CHI",1925,1928
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/C/CulvFr20.htm,Frank Culver,C-E,"BUF,RCH,CAN",1923,1925
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/U/UsheEd20.htm,Eddie Usher,B,"BUF,GNB,RII,KAN",1921,1924
high_schools.cgi?id=93b90576,V.W. Scott,Toledo,OH,/players/W/WintSo20.htm,Sonny Winters ,BB-QB,COL,1923,1924
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/S/SmitBr01.htm,Brad Smith,WR,"NYJ,BUF,PHI",2006,2014
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/D/DykeKe00.htm,Keilen Dykes,DT,ARI,2009,2009
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/F/FloyAn20.htm,Anthony Floyd ,DB,IND,2003,2004
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/O/OlsaJe20.htm,Jerry Olsavsky,LB,"PIT,BAL",1989,1998
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/Z/ZordMi20.htm,Mike Zordich,DB,"NYJ,PHO,PHI",1987,1998
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/C/CavaMa00.htm,Matt Cavanaugh,QB,"NWE,SFO,PHI,NYG",1979,1991
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/P/PasqRo20.htm,Ron Pasquale,G,STL,1987,1987
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/O/OMalJi20.htm,Jim O'Malley ,LB,DEN,1973,1975
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/M/McPhFr20.htm,Frank McPhee,DB-E,CRD,1955,1955
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/B/BaloBo20.htm,Bob Balog,C-LB,PIT,1949,1950
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/P/PapaGe20.htm,George Papach,FB,PIT,1948,1949
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/S/SinkFr21.htm,Frankie Sinkwich,B,"DET,NYY,BCL",1943,1947
high_schools.cgi?id=93b8df98,Chaney,Youngstown,OH,/players/K/KabeMi20.htm,Mike Kabealo,HB,RAM,1944,1944
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/C/CeleGa00.htm,Garrett Celek,TE,SFO,2012,2019
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/C/CeleBr00.htm,Brent Celek,TE,PHI,2007,2017
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/P/PoseDe00.htm,DeVier Posey,WR,HOU,2012,2014
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/S/SchaJ.00.htm,J.K. Schaffer,LB,CIN,2012,2014
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/P/PoseJu00.htm,Julian Posey,CB,"MIA,CLE",2012,2013
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/F/FiscMa20.htm,Mark Fischer,C,WAS,1998,2000
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/D/DoutTy20.htm,Ty Douthard,RB,CIN,1997,1997
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/S/SmitCh22.htm,Chris Smith,RB,KAN,1986,1987
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/D/DoerJe20.htm,Jerry Doerger,C-T,"CHI,SDG",1982,1985
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/H/HassDo00.htm,Don Hasselbeck,TE,"NWE,RAI,MIN,NYG",1977,1985
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/L/LafaDa20.htm,Dave Lafary,T-G,NOR,1977,1985
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/M/MeadDa20.htm,Darryl Meadows,DB,HOU,1983,1984
high_schools.cgi?id=93baa348,La Salle,Cincinnati,OH,/players/L/LukeTo21.htm,Tom Luken,G,PHI,1972,1978
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/S/SandB.20.htm,B.J. Sander,P,GNB,2005,2005
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/S/StegMi00.htm,Milt Stegall,WR,CIN,1992,1994
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/B/BreeAd20.htm,Adrian Breen,QB,CIN,1987,1987
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/N/NiehRo20.htm,Robert Niehoff,DB,CIN,1987,1987
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/F/FoleTi20.htm,Tim Foley,T,BAL,1981,1981
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/H/HeimSt20.htm,Steve Heimkreiter,LB,BAL,1980,1980
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/F/FoleDa00.htm,Dave Foley,T-C,"NYJ,BUF",1969,1977
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/B/BrinCh20.htm,Cookie Brinkman ,WR,CLE,1972,1972
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/R/RussPa20.htm,Pat Russ,DT,MIN,1963,1963
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/S/SmytBi20.htm,Bill Smyth,DE-E-T,RAM,1947,1950
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/S/SweeJa20.htm,Jake Sweeney,T,CHI,1944,1944
<<<<<<< HEAD
=======
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/W/WietSo20.htm,Socko Wiethe,G-LB,DET,1939,1942
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93b9d52a,Roger Bacon,Cincinnati,OH,/players/N/NiehRa20.htm,Ralph Niehaus,T,RAM,1939,1939
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/W/WareSp00.htm,Spencer Ware,RB,"SEA,KAN",2013,2019
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/C/CarpRo21.htm,Ron Carpenter,DB,"CIN,MIN,NYJ,STL",1993,1999
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/H/HardDa20.htm,Darryl Hardy ,LB,"ARI,DAL,SEA",1995,1997
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/B/BarnHa20.htm,Harlon Barnett,DB,"CLE,NWE,MIN",1990,1996
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/D/DeGrAl21.htm,Allen DeGraffenreid,WR,CIN,1993,1993
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/C/CurrSh20.htm,Shane Curry,DE,IND,1991,1991
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/H/HigdAl20.htm,Alex Higdon,TE,ATL,1988,1988
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/F/FranAr20.htm,Arnold Franklin,TE,NWE,1987,1987
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/H/HarvMa21.htm,Maurice Harvey,DB,"DEN,GNB,DET,TAM",1978,1987
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/T/TurnJe20.htm,Jesse Turnbow,DT,CLE,1978,1978
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/H/HowaHa20.htm,Harry Howard,DB,NYJ,1976,1976
high_schools.cgi?id=93b8a2e5,Princeton,Cincinnati,OH,/players/A/AsbuWi00.htm,Willie Asbury,RB,PIT,1966,1968
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/G/GallJo00.htm,Joey Galloway,WR,"SEA,DAL,TAM,NWE,WAS",1995,2010
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/T/TaylBe20.htm,Ben Taylor,LB,"CLE,GNB",2002,2006
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/M/MehlLa00.htm,Lance Mehl,LB,NYJ,1980,1987
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/D/DorrAn20.htm,Andy Dorris,DE,"STL,NOR,HOU,SEA",1973,1981
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/L/LeexRo00.htm,Ron Lee ,RB,BAL,1976,1978
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/S/SkorNi20.htm,Nick Skorich,G,PIT,1946,1948
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/B/BasrMi20.htm,Mike Basrak,C,PIT,1937,1938
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/C/CaraMa20.htm,Mac Cara,E,PIT,1937,1938
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/G/GoodTo21.htm,Tod Goodwin,E,NYG,1935,1936
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/O/OlejSt20.htm,Stan Olejniczak,T,PIT,1935,1935
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/P/PoliJo20.htm,John Polisky,G-T,CHI,1929,1929
high_schools.cgi?id=93b90d7d,Bellaire,Bellaire,OH,/players/T/TschCh20.htm,Chalmers Tschappat,T,DAY,1921,1921
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/K/KuecLu00.htm,Luke Kuechly,ILB,CAR,2012,2019
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/A/AlbrBr00.htm,Bryson Albright,LB,"BUF,ARI",2016,2017
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/S/ScruGr00.htm,Greg Scruggs,DE,"SEA,CHI",2012,2016
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/A/AlbrAl00.htm,Alex Albright,LB,DAL,2011,2012
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/B/BoimRo20.htm,Rocky Boiman,LB,"TEN,IND,KAN,PIT",2002,2009
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/M/MarsLe20.htm,Lemar Marshall,LB,"WAS,CIN",2002,2007
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/J/JohnMe20.htm,Melvin Johnson,DB,"TAM,KAN",1995,1998
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/H/HaslCl20.htm,Clint Haslerig,WR-HB,"BUF,CHI,MIN,NYJ",1974,1976
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/W/WestDa20.htm,Dave West ,DB,NYJ,1963,1963
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/R/RattGe00.htm,George Ratterman,QB,"BUF,NYY,CLE",1947,1956
<<<<<<< HEAD
=======
high_schools.cgi?id=93b84426,St. Xavier,Cincinnati,OH,/players/W/WietSo20.htm,Socko Wiethe,G-LB,DET,1939,1942
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/H/HollCo21.htm,Cornell Holloway,DB,IND,1990,1992
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/T/TollSt20.htm,Stuart Tolle,NT,DET,1987,1987
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/D/DawsLe00.htm,Len Dawson,QB,"PIT,CLE,DTX,KAN",1957,1975
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/K/KingCh20.htm,Charlie King,DB,"BUF,CIN",1966,1969
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/L/LongSa20.htm,Sam Longmire ,DB-WR,KAN,1967,1968
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/K/KingTo20.htm,Tony King,DB,BUF,1967,1967
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/G/GoosTo20.htm,Tom Goosby ,G-LB,"CLE,WAS",1963,1966
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/B/BarnTo00.htm,Tom Barnett,HB-DB,PIT,1959,1960
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/B/BortJo20.htm,John Borton,QB,CLE,1957,1957
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/M/MillJo26.htm,Joe Mills,C-E-TB-G-WB,AKR,1922,1926
high_schools.cgi?id=93b8fcea,Alliance,Alliance,OH,/players/S/SegaMa20.htm,Maury Segal,E,CLE,1925,1925
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/B/BeckJo21.htm,Johnnie Becker,T-G-B,DAY,1926,1929
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/B/BuchSt20.htm,Steve Buchanan,BB-TB,DAY,1929,1929
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/D/DepnJo20.htm,John Depner,E,DAY,1929,1929
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/F/FausDi20.htm,Dick Faust,T-G-E,DAY,1924,1929
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/M/MankCa20.htm,Carl Mankat,E-T-G,DAY,1928,1929
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/T/TollEd20.htm,Ed Tolley,G,DAY,1929,1929
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/K/KeefJa20.htm,Jack Keefer,TB-HB-FB,"PRV,DAY",1926,1928
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/S/SeibEd21.htm,Ed Seibert,T-G,DAY,1927,1928
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/R/ReitPe20.htm,Peck Reiter,G-E,DAY,1926,1927
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/D/DobeDi20.htm,Dick Dobeleit,B,DAY,1925,1926
high_schools.cgi?id=93b92989,Steele,Dayton,OH,/players/S/SaueEd20.htm,Ed Sauer,T,"DAY,CAN,AKR,POT",1920,1926
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/K/KizeDe00.htm,DeShone Kizer ,QB,"CLE,GNB",2017,2018
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/S/SanzDa00.htm,Dane Sanzenbacher,WR,"CHI,CIN",2011,2014
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/R/RobiRy00.htm,Ryne Robinson,WR,CAR,2007,2007
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/A/ArmoJo20.htm,JoJuan Armour,DB,CIN,1999,2002
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/C/CousBr20.htm,Brad Cousino,LB,"CIN,NYG,PIT",1975,1977
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/B/BeutTo20.htm,Tom Beutler,LB,"CLE,BAL",1970,1971
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/T/ThibJi21.htm,Jim Thibert,LB,DEN,1965,1965
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/A/AmstJo20.htm,Joe Amstutz,C,CLE,1957,1957
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/F/FarkAn20.htm,Andy Farkas,FB-HB-WB,"WAS,DET",1938,1945
high_schools.cgi?id=93b86e5b,Central Catholic,Toledo,OH,/players/O/ObeeDu20.htm,Dunc Obee,C,DET,1941,1941
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/H/HowaDe00.htm,Desmond Howard ,WR,"WAS,JAX,GNB,OAK,DET",1992,2002
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/G/GrbaEl00.htm,Elvis Grbac,QB,"SFO,KAN,BAL",1994,2001
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/G/GoliMi20.htm,Mike Golic,DT-NT-DE,"HOU,PHI,MIA",1986,1993
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/G/GoliBo00.htm,Bob Golic,NT-DT-LB-DE,"NWE,CLE,RAI",1979,1992
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/C/ClarSp20.htm,Spark Clark,RB,PIT,1987,1987
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/Z/ZeleMi20.htm,Mike Zele,NT-DT,ATL,1979,1983
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/N/NovaKe20.htm,Ken Novak,DT,BAL,1976,1977
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/S/StenBr20.htm,Brian Stenger,LB,"PIT,NWE",1969,1973
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/M/MoorRi20.htm,Rich Moore,DT,GNB,1969,1970
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/S/SchoTo20.htm,Tom Schoen,DB,CLE,1970,1970
high_schools.cgi?id=93bacea3,St. Joseph,Cleveland,OH,/players/P/PrinBo20.htm,Bob Print,LB,SDG,1967,1968
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/M/McQuJa00.htm,Jake McQuaide,LS,"STL,LAR",2011,2020
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/R/RudoKy00.htm,Kyle Rudolph ,TE,MIN,2011,2020
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/W/WindMi00.htm,Mike Windt,C,"SDG,LAC",2010,2018
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/W/WoodEr20.htm,Eric Wood,C,BUF,2009,2017
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/B/BrowRi22.htm,Ricky Brown,LB,"OAK,BAL",2006,2012
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/T/TensSt00.htm,Steve Tensi,QB,"SDG,DEN",1965,1970
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/J/JameDa20.htm,Dan James,T,"PIT,CHI",1960,1967
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/F/FryxBo20.htm,Bob Fry ,T-G,"RAM,DAL",1953,1964
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/J/JunkSt00.htm,Steve Junker,E,"DET,WAS",1957,1962
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/S/SchaJo20.htm,Joe Schaffer,LB,BUF,1960,1960
high_schools.cgi?id=93ba15f9,Elder,Cincinnati,OH,/players/H/HoerBo00.htm,Bob Hoernschemeyer,B,"CHR,BDA,CHH,DET",1946,1955
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/M/MarsJa01.htm,Jalin Marshall,WR,NYJ,2016,2016
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/H/HuntDa23.htm,Darrell Hunter,DB,ARI,2006,2006
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/C/CartCr00.htm,Cris Carter ,WR,"PHI,MIN,MIA",1987,2002
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/C/CothJe00.htm,Jeff Cothran,FB,CIN,1994,1996
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/B/BrooCa20.htm,Carlos Brooks,DB,ARI,1995,1995
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/B/BellTo00.htm,Todd Bell,DB-LB,"CHI,PHI",1981,1989
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/G/GordSo20.htm,Sonny Gordon,DB,TAM,1987,1987
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/H/HollJo00.htm,John Holland ,WR,"MIN,BUF",1974,1977
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/B/BlakTo20.htm,Tom Blake,T,NYY,1949,1949
<<<<<<< HEAD
=======
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/P/PardPa20.htm,Paul Pardonner,BB,CRD,1934,1935
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93b93c5f,Middletown,Middletown,OH,/players/D/DaviHe21.htm,Herb Davis,WB-E-BB,COL,1925,1926
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/T/TerrRy20.htm,Ryan Terry,RB,ARI,1995,1996
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/W/WestBi20.htm,Bill West ,DB,DEN,1972,1972
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/W/WilsHa00.htm,Harry Wilson,RB,PHI,1967,1970
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/L/LindHu00.htm,Hub Lindsey,RB,DEN,1968,1968
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/F/FarmLo20.htm,Lonnie Farmer,LB,BOS,1964,1966
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/J/JoycDo00.htm,Don Joyce,DE-DT,"CRD,BAL,MIN,DEN",1951,1962
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/J/JetePe20.htm,Perry Jeter,HB,CHI,1956,1957
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/M/MikeBo20.htm,Bob Mike,T,SFO,1948,1949
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/W/WilsJo20.htm,Johnny Wilson,E,RAM,1939,1942
<<<<<<< HEAD
=======
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/M/MahaWa20.htm,Walter Mahan,G,FRN,1926,1926
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bbd331,Steubenville,Steubenville,OH,/players/H/HughDe20.htm,Denny Hughes,C,POT,1925,1925
high_schools.cgi?id=93ba050d,Garfield,Akron,OH,/players/M/MercWh00.htm,Whitney Mercilus,DE,HOU,2012,2020
high_schools.cgi?id=93ba050d,Garfield,Akron,OH,/players/W/WellCh00.htm,Beanie Wells ,RB,ARI,2009,2012
high_schools.cgi?id=93ba050d,Garfield,Akron,OH,/players/W/WinfAn20.htm,Antoine Winfield,DB,"BUF,MIN",1999,2012
high_schools.cgi?id=93ba050d,Garfield,Akron,OH,/players/L/LewiTh00.htm,Thomas Lewis,WR,NYG,1994,1997
high_schools.cgi?id=93ba050d,Garfield,Akron,OH,/players/B/BrowDa01.htm,Dave Brown,DB,"PIT,SEA,GNB",1975,1989
high_schools.cgi?id=93ba050d,Garfield,Akron,OH,/players/G/GladCh21.htm,Charles Gladman,RB,TAM,1987,1987
