hs_link,hs_name,hs_city,hs_state,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93bbeef1,Audubon,Audubon,NJ,Joe Flacco,QB,"BAL,DEN,NYJ",2008,2020
high_schools.cgi?id=93bbeef1,Audubon,Audubon,NJ,Vic Obeck,G,"CRD,BDA",1945,1946
high_schools.cgi?id=93bde120,Morristown,Morristown,NJ,John Panelli ,LB-FB,"DET,CRD",1949,1953
high_schools.cgi?id=93bde120,Morristown,Morristown,NJ,Carl Kinscherf,FB,NYG,1943,1944
high_schools.cgi?id=93ba5980,Mainland Regional,Linwood,NJ,John Stone,WR,OAK,2003,2004
high_schools.cgi?id=93ba5980,Mainland Regional,Linwood,NJ,Greg Buttle,LB,NYJ,1976,1984
high_schools.cgi?id=93ba3e0d,Arthur L. Johnson,Clark,NJ,Todd Burger,G,"CHI,NYJ",1994,1998
high_schools.cgi?id=93ba3e0d,Arthur L. Johnson,Clark,NJ,Erik Rosenmeier,C,BUF,1987,1987
high_schools.cgi?id=93bea1e5,Pope Paul VI,Haddonfield,NJ,Jonathan Grimes,RB,"HOU,JAX,NYJ",2012,2016
high_schools.cgi?id=93bea1e5,Pope Paul VI,Haddonfield,NJ,Joe McGrail,NT,BUF,1987,1987
high_schools.cgi?id=93bb0842,Freehold,Freehold,NJ,Darrell Reid,DE,"IND,DEN",2005,2009
high_schools.cgi?id=93bb0842,Freehold,Freehold,NJ,Scott Conover,T-G,DET,1991,1996
high_schools.cgi?id=93bbd59b,Verona,Verona,NJ,Anthony Fasano,TE,"DAL,MIA,KAN,TEN",2006,2017
high_schools.cgi?id=93bbd59b,Verona,Verona,NJ,Willie Taylor,WR,GNB,1978,1978
high_schools.cgi?id=93b8b7cc,Paterson,Paterson,NJ,Dave Scott,G-T,ATL,1976,1982
high_schools.cgi?id=93b8b7cc,Paterson,Paterson,NJ,Sisto Averno,LB-MG-G,"BCL,NYY,DTX,BAL",1950,1954
high_schools.cgi?id=93b9fb8e,Salem,Salem,NJ,A.B. Brown,RB,NYJ,1989,1992
high_schools.cgi?id=93b9fb8e,Salem,Salem,NJ,Lydell Mitchell ,RB,"BAL,SDG,RAM",1972,1980
high_schools.cgi?id=93bf8575,Westwood Regional,Washington Twp.,NJ,B.J. Raji,DT,GNB,2009,2015
high_schools.cgi?id=93bf8575,Westwood Regional,Washington Twp.,NJ,Kevin Sampson,T,KAN,2004,2006
high_schools.cgi?id=acb1e5a1,Immaculata,Somerville,NJ,Tashawn Bower,OLB,"MIN,NWE",2017,2020
high_schools.cgi?id=acb1e5a1,Immaculata,Somerville,NJ,Theo Riddick,RB,"DET,LVR",2013,2020
high_schools.cgi?id=93bd8c55,Hamilton West,Hamilton Twp.,NJ,Jayson DiManche,LB,"CIN,CLE",2013,2015
high_schools.cgi?id=93bd8c55,Hamilton West,Hamilton Twp.,NJ,Kevin Johnson,WR,"CLE,JAX,BAL,DET",1999,2005
high_schools.cgi?id=93b9828d,Rutherford,Rutherford,NJ,Jim Blumenstock,FB,NYG,1947,1947
high_schools.cgi?id=93b9828d,Rutherford,Rutherford,NJ,Andy Hillhouse,HB,BUF,1921,1921
high_schools.cgi?id=93b96087,Wildwood,Wildwood,NJ,Wes Hills,RB,DET,2019,2019
high_schools.cgi?id=93b96087,Wildwood,Wildwood,NJ,Randy Beverly,DB,"NYJ,BOS,NWE",1967,1971
high_schools.cgi?id=93bd38ef,Perth Amboy,Perth Amboy,NJ,Bruce Taylor,DB,SFO,1970,1977
high_schools.cgi?id=93bd38ef,Perth Amboy,Perth Amboy,NJ,Gene Hubka,TB,PIT,1947,1947
high_schools.cgi?id=93bb6410,Fair Lawn,Fair Lawn,NJ,Ben Davis,DB,"CLE,DET",1967,1976
high_schools.cgi?id=93bb6410,Fair Lawn,Fair Lawn,NJ,Bruce Jankowski,WR,KAN,1971,1972
high_schools.cgi?id=93baa6b4,David Brearly Regional,Kenilworth,NJ,Tony Siragusa,DT-NT,"IND,BAL",1990,2001
high_schools.cgi?id=93baa6b4,David Brearly Regional,Kenilworth,NJ,Mike Chalenski,DE-DT,"PHI,NYJ,MIA,DET",1993,1998
high_schools.cgi?id=93bb4c77,Parsippany,Parsippany,NJ,Clarence Curry,DB,ARI,2004,2004
high_schools.cgi?id=93bb4c77,Parsippany,Parsippany,NJ,Dean Steward,HB,PHI,1943,1943
high_schools.cgi?id=93b8f18e,Roxbury,Succasunna,NJ,Dave Moore,TE,"MIA,TAM,BUF",1992,2006
high_schools.cgi?id=93b8f18e,Roxbury,Succasunna,NJ,Ralph Barkman,B,TOR,1929,1929
high_schools.cgi?id=93bcb4f2,Butler,Butler,NJ,Andrew Turzilli,WR,TEN,2015,2015
high_schools.cgi?id=93bcb4f2,Butler,Butler,NJ,Larry Hand,DE-DT,DET,1965,1977
high_schools.cgi?id=93ba491e,Kingsway Regional,Swedesboro,NJ,Mark Iwanowski,TE,NYJ,1978,1978
high_schools.cgi?id=93ba491e,Kingsway Regional,Swedesboro,NJ,George Burrell,DB,DEN,1969,1969
high_schools.cgi?id=93b8ce4b,West Essex,North Caldwell,NJ,Ed Baker,QB,HOU,1972,1972
high_schools.cgi?id=93bdd304,Princeton Day School,Princeton Twp,NJ,Patrick Kerney,DE,"ATL,SEA",1999,2009
high_schools.cgi?id=93bfd0c0,Bishop Eustace,Pennsauken,NJ,Jim Ryan,LB,DEN,1979,1988
high_schools.cgi?id=f9dc4b59,Peddie,Highstown,NJ,Hakeem Valles,TE,"ARI,DET",2016,2018
high_schools.cgi?id=35c37005,Irvington,Irvington,NJ,Josh Evans,FS,"JAX,WAS",2013,2016
high_schools.cgi?id=93bafa24,Ocean City,Ocean City,NJ,Doug Colman,LB,"NYG,TEN,CLE",1996,2000
high_schools.cgi?id=93bfbc2c,Columbia,Maplewood,NJ,Don Rogers,C-G,"LAC,SDG",1960,1964
high_schools.cgi?id=35c35bed,Monclair Academy,Montclair,NJ,Hal Ebersole,G,CLI,1923,1923
high_schools.cgi?id=93bd9f35,Middletown Twp.,Navesink,NJ,Ed Jones,DB,BUF,1975,1975
high_schools.cgi?id=93be671d,Shawman,Medford Lakes,NJ,Tim Manoa,RB,"CLE,IND",1987,1991
high_schools.cgi?id=93bf75ac,Memorial,West New York,NJ,Gene Prebola,TE,"OAK,DEN",1960,1963
high_schools.cgi?id=93c10c59,J.P. Stevens,Edison,NJ,Jeremy Zuttah,G,"TAM,BAL",2008,2016
high_schools.cgi?id=2a0de676,Red Bank,Red Bank,NJ,Garrett Sickels,DE,LAR,2017,2017
high_schools.cgi?id=93bc6a9e,Brick Twp.,Brick,NJ,Art Thoms,DT,"OAK,PHI",1969,1977
high_schools.cgi?id=93be5f62,Manchester Township,Manchester,NJ,Kevin Malast,LB,TEN,2011,2012
high_schools.cgi?id=93bf555d,Middletown-South,Middletown,NJ,Jason Peter,DE,CAR,1998,2001
high_schools.cgi?id=93bba160,Pope John,Sparta,NJ,Fred DiRenzo,FB,NYG,1987,1987
high_schools.cgi?id=93c1066a,Hopatcong,Hopatcong,NJ,Dave Yovanovits,G,"NYJ,CLE",2004,2005
high_schools.cgi?id=2a0dd8ca,Mays Landing,Mays Landing,NJ,Brandon Bell,OLB,CIN,2017,2018
high_schools.cgi?id=93bc517c,Harry Snyder,Jersey City,NJ,Rich Glover,DT,"NYG,PHI",1973,1975
high_schools.cgi?id=93b8638a,Kinnelon,Kinnelon,NJ,Kurt Allerman,LB,"STL,GNB,DET",1977,1985
high_schools.cgi?id=93b96a61,Pope Pius XII,Passaic,NJ,Joe Biscaha,E,"NYG,BOS",1959,1960
high_schools.cgi?id=93be548f,Hun School,West New York,NJ,Herbert Maack,T,BDA,1946,1946
high_schools.cgi?id=93bf496a,Morris Heights Prep,Morris Heights,NJ,Pard Pearce,QB-BB,"CHI,KEN,PRV",1920,1925
high_schools.cgi?id=93bb86a0,Boonton,Boonton,NJ,Mario DeMarco,G-LB,DET,1949,1949
high_schools.cgi?id=1436c0d2,Paramus Catholic,Paramus,NJ,Jabrill Peppers ,SS,"CLE,NYG",2017,2020
high_schools.cgi?id=93bd4673,Cherry Hill West,Cherry Hill,NJ,Billy Hunter,B,"WAS,MIA",1965,1966
high_schools.cgi?id=93be4b43,Harrison,Harrison,NJ,Ray Lucas,QB,"NWE,NYJ,MIA",1996,2002
high_schools.cgi?id=93bf1642,Valisburg,Newark,NJ,Jimmy Norris,DB,NYG,1987,1987
high_schools.cgi?id=93c096c7,Notre Dame,Lawrenceville,NJ,Tiquan Underwood,WR,"JAX,NWE,TAM",2009,2013
high_schools.cgi?id=93bc3094,Princeton,Princeton,NJ,Chris Gartner,K,CLE,1974,1974
high_schools.cgi?id=93bd340e,Irvington Technical,Irvington,NJ,Carl Howard,DB,"DAL,NYJ,TAM",1984,1990
high_schools.cgi?id=93be436a,Lyndhurst,Lyndhurst,NJ,Tom Longo ,DB,"NYG,STL",1969,1971
high_schools.cgi?id=93b82086,Barham Creek,Roselle,NJ,Rabih Abdullah,RB,"TAM,CHI,NWE",1999,2004
high_schools.cgi?id=93b94195,Morris Knolls,Rockaway,NJ,Lou Benfatti,DT,NYJ,1994,1995
high_schools.cgi?id=93be377f,Dumont,Dumont,NJ,Sean Lissemore,DE,"DAL,SDG",2010,2015
high_schools.cgi?id=61b93ede,Dom Bosco Prep,Ramsey,NJ,Tommy Sweeney,TE,BUF,2019,2019
high_schools.cgi?id=93bd0598,Colonia,Colonia,NJ,Tom Higgins,LB,BUF,1979,1979
high_schools.cgi?id=93b8f589,Toms River North,Toms River,NJ,Darian Barnes,FB,"TAM,DAL,MIA,NYJ,BUF,DET,NOR",2002,2008
high_schools.cgi?id=93bb3f66,Ridgefield Park,Ridgefield Park,NJ,Bernie Crowl,G-C,BKN,1930,1930
high_schools.cgi?id=93c01fa5,Highland Park,Highland Park,NJ,L.J. Smith,TE,"PHI,BAL",2003,2009
high_schools.cgi?id=61b93d7f,Absegami,Galloway Twp,NJ,Abdullah Anderson,DT,"CHI,MIN",2019,2020
high_schools.cgi?id=93b8e83b,Union City,Union City,NJ,Al Bansavage,LB,"LAC,OAK",1960,1961
high_schools.cgi?id=4d6e8137,West Morris Mendham,Mendham,NJ,Matt Flanagan,TE,WAS,2018,2018
high_schools.cgi?id=93bca77b,Pleasantville,Pleasantville,NJ,Dino Hall,RB,CLE,1979,1983
high_schools.cgi?id=93b8d9fd,Upper Montclair,Upper Montclair,NJ,George Baldwin,E-T,CLE,1925,1925
high_schools.cgi?id=93bdd77e,Lincoln Park,Lincoln Park,NJ,Jim Kiick ,RB,"MIA,DEN,WAS",1968,1977
high_schools.cgi?id=93bb1864,Dickinson,Jersey City,NJ,King Corcoran,QB,BOS,1968,1968
high_schools.cgi?id=93bfd9b5,Bound Brook,Bound Brook,NJ,Mike Sandusky ,G,PIT,1957,1965
high_schools.cgi?id=f9dc52a8,Timber Creek Regional,Erial,NJ,Damiere Byrd ,WR,"CAR,ARI,NWE",2016,2020
high_schools.cgi?id=4d6e617c,Randolph,Randolph,NJ,Brendan Mahon,G,CAR,2018,2018
high_schools.cgi?id=93bdcf66,Bergenfield,Bergenfield,NJ,Bob Kennedy ,DB-HB,LAD,1949,1949
high_schools.cgi?id=93bfc40b,Ridgefield,Ridgefield,NJ,Hatch Rosdahl,DE-DT,"BUF,KAN",1964,1966
high_schools.cgi?id=f9dc4782,Middleton South,Middletown,NJ,Rick Lovato,LS,"GNB,PHI,WAS",2015,2020
high_schools.cgi?id=35c3645f,Lacey Township,Lanoka Harbor,NJ,Keith Elias,RB,"NYG,IND",1994,1999
high_schools.cgi?id=93bdaab3,Montclair-Kimberly Academy,Montclair,NJ,Sean Jones,DE,"RAI,HOU,GNB",1984,1996
high_schools.cgi?id=93be7d79,North Branch,North Branch,NJ,Bob Masterson,E,"WAS,BKN,BOS,NYY",1938,1946
high_schools.cgi?id=93baf6b2,Mendham,Mendham,NJ,Jim Collins,LB,"RAM,SDG",1981,1989
high_schools.cgi?id=93bf85b1,Shawnee,Medford,NJ,Gregg Rakoczy,C-G-T,"CLE,NWE",1987,1992
high_schools.cgi?id=be0613c8,Cedar Grove,Cedar Grove,NJ,David Njoku ,TE,CLE,2017,2020
high_schools.cgi?id=35c35481,Glen Rock,Glen Rock,NJ,Ron Duncan,TE,CLE,1967,1967
high_schools.cgi?id=93bba946,East Brunswick,East Brunswick,NJ,Josh Miller,P,"PIT,NWE,TEN",1996,2007
high_schools.cgi?id=93c10abe,Spotswood,Spotswood,NJ,Geno Zimmerlink,TE,ATL,1987,1987
high_schools.cgi?id=93bc697a,Newark Central,Newark,NJ,DeMingo Graham,G,"SDG,HOU",1999,2002
high_schools.cgi?id=93be5935,Dover,Dover,NJ,Jacque MacKinnon,TE-FB,"SDG,OAK",1961,1970
high_schools.cgi?id=93bf5016,Warren Hills,Washington,NJ,Pete Perini,FB-LB,"CHI,CLE",1954,1955
high_schools.cgi?id=93c0fba8,Wall,Wall Township,NJ,Tim Wright,TE,"TAM,NWE,DET",2013,2015
high_schools.cgi?id=2a0dd1c9,Knolls,Denville,NJ,Jermaine Eluemunor,OG,"BAL,NWE",2017,2020
high_schools.cgi?id=93bd4bd8,Manchester,Haledon,NJ,Bruce Huther,LB,"DAL,CLE,CHI",1977,1983
high_schools.cgi?id=93be51c4,Cathedral,Phillipsburg,NJ,Dick Lynch ,DB,"WAS,NYG",1958,1966
high_schools.cgi?id=93c0aaae,Essex Catholic,Newark,NJ,Stan Waldemore,G-C-T,NYJ,1978,1984
high_schools.cgi?id=93bc3ed5,Voorhees,Glen Gardner,NJ,Lee Getz,G,KAN,1987,1987
high_schools.cgi?id=93bd3d60,Bayley-Ellard,Madison,NJ,Kareem Huggins,RB,TAM,2009,2010
high_schools.cgi?id=93be4a8f,Shore Regional,Long Branch,NJ,Steve Lubischer,LB,MIA,1987,1987
high_schools.cgi?id=93c08d5c,Morristown Beard,Dover,NJ,Jyles Tucker,LB,SDG,2007,2010
high_schools.cgi?id=93bd2b8a,Milburn,Milburn,NJ,Marty Horn,QB,PHI,1987,1987
high_schools.cgi?id=93c06207,Central,Trenton,NJ,Alphonso Taylor,DT,DEN,1993,1993
high_schools.cgi?id=93bc1ac0,Washington,New Village,NJ,Dom Fucci,DB,DET,1955,1955
high_schools.cgi?id=80dece79,Middletown North,Middletown,NJ,Shilique Calhoun,DE,"OAK,NWE",2016,2020
high_schools.cgi?id=93be195b,Jefferson Township,Oak Ridge,NJ,Mike Leach,TE,"TEN,DEN,ARI",2000,2015
high_schools.cgi?id=93c0426b,West Windsor,Princeton,NJ,Leonard Stephens,TE,WAS,2002,2002
high_schools.cgi?id=61b93e2f,St. John Vianney,Holmdel,NJ,Ishmael Hyman,WR,TAM,2019,2019
high_schools.cgi?id=93bcfd70,Chatham,Chatham,NJ,Don Herrmann,WR-FL,"NYG,NOR",1969,1977
high_schools.cgi?id=93bde54c,Marlboro,Marlboro,NJ,Dan Klecko,DT,"NWE,IND,PHI",2003,2008
high_schools.cgi?id=93c015c2,North Hunterdon,Annandale,NJ,Dave Smigelsky,P,ATL,1982,1982
high_schools.cgi?id=574b3f7f,Brick Memorial,Brick,NJ,Garrett Graham,TE,HOU,2010,2015
high_schools.cgi?id=93bcbbc9,Leonardo,Leonardo,NJ,Swede Hanson,B,"BKN,SIS,PHI,PIT",1931,1938
high_schools.cgi?id=93b8e7c4,Morris Hills,Rockaway,NJ,Bruce Bannon,LB,MIA,1973,1974
high_schools.cgi?id=93bebbb7,Jonathan Drayton Regional,Springfield,NJ,Curt Merz,G-DE,"DTX,KAN",1962,1968
high_schools.cgi?id=93bfdf4b,Whippany,Whippany,NJ,Brian Saxton,TE,"NYG,ATL",1996,1997
high_schools.cgi?id=93bbe483,Gloucester City Catholic,Gloucester City,NJ,Joe Fields,C-G,"NYJ,NYG",1975,1988
high_schools.cgi?id=4d6e7edc,Saint Peters Prep,Jersey City,NJ,Minkah Fitzpatrick,FS,"MIA,PIT",2018,2020
high_schools.cgi?id=93bdd59e,Park Ridge,Park Ridge,NJ,Bob Keseday,TE,STL,1987,1987
high_schools.cgi?id=93bfd2d2,Hudson Catholic,Union City,NJ,Dwayne Sabb,LB,NWE,1992,1996
high_schools.cgi?id=f9dc501e,South River,South Amboy,NJ,Don Campbell,T,PIT,1939,1940
high_schools.cgi?id=407bf972,Wayne Valley,Wayne,NJ,Chris Pantale,TE,NYJ,2014,2014
high_schools.cgi?id=93bc8d87,John F. Kennedy,Willingboro,NJ,Anthony Griggs,LB,"PHI,CLE",1982,1988
high_schools.cgi?id=93bdb9c4,Cranford,Cranford,NJ,Karl Kaimer,DE,NYT,1962,1962
high_schools.cgi?id=f9dc422e,High Point Regional,Sussex,NJ,Nick Boyle,TE,BAL,2015,2020
high_schools.cgi?id=35c35d33,Battin,Elizabeth,NJ,Dolph Eckstein,C,PRV,1925,1926
high_schools.cgi?id=93bc75f1,Belvidere,Belvidere,NJ,Dan Gray,DT,DET,1978,1978
high_schools.cgi?id=93be6c06,New Milford,New Milford,NJ,Ed Marinaro,RB,"MIN,NYJ,SEA",1972,1977
high_schools.cgi?id=93bbb3af,St. Cecilia,Englewood,NJ,John Doolan,HB-E,"NYG,WAS,CRD",1945,1948
high_schools.cgi?id=2a0de707,Ridgewood,Ridgewood,NJ,Younghoe Koo,K,"LAC,ATL",2017,2020
high_schools.cgi?id=93bf590b,Rumson-Fairhaven,Rumson,NJ,Rob Petitti,T,"DAL,NOR,STL,CAR",2005,2010
high_schools.cgi?id=93c106fc,West Morris,Mendham,NJ,Carl Zander,LB,CIN,1985,1991
high_schools.cgi?id=2a0de4bc,Point Pleasant,Point Pleasant,NJ,Ryan Malleck,TE,HOU,2017,2017
high_schools.cgi?id=93bc66bc,Wilmar,Wilmar,NJ,Les Grace,E,TOR,1930,1930
high_schools.cgi?id=93b875a7,Cape May,Cape May,NJ,Cliff Anderson ,E,"CRD,NYG",1952,1953
high_schools.cgi?id=93be54ca,St. Joseph of the Palisades,West New York,NJ,J.D. Maarleveld,T,TAM,1986,1987
high_schools.cgi?id=93bac1d0,St. Joseph,Paramus,NJ,Vinny Ciurciu,LB,"CAR,TAM,MIN,DET",2003,2010
high_schools.cgi?id=93bf4d8d,Ramsey,Ramsey,NJ,Bill Pellington,LB,BAL,1953,1964
high_schools.cgi?id=93bb8eee,Edgewood Regional,Atco,NJ,Lee DeRamus,WR,NOR,1995,1996
high_schools.cgi?id=93c0f06f,Emerson,Union City,NJ,Frank Winters ,C-G,"CLE,NYG,KAN,GNB",1987,2002
high_schools.cgi?id=1a13124c,Paramus Catholic,Paramus,NJ,Rashan Gary,DL,GNB,2019,2020
high_schools.cgi?id=93bc4037,Toms River East,Toms River,NJ,Frank Giannetti,NT,IND,1991,1991
high_schools.cgi?id=93bd48cc,Moeller,Morristown,NJ,Greg Huntington,C-G,"WAS,JAX,CHI",1993,1998
high_schools.cgi?id=93be4ebf,Florence Twp. Memorial,Florence,NJ,Wali Lundy,RB,HOU,2006,2006
high_schools.cgi?id=93bab928,Good Counsel,Newark,NJ,Andy Chisick,C,CRD,1940,1941
high_schools.cgi?id=93bf1e62,Gov. Livingston Regional,Berkeley Heights,NJ,Paul O'Connor,G,TAM,1987,1987
high_schools.cgi?id=93c09a7a,Farragut Military Academy,Pine Beach,NJ,Bob Van Doren,DE,SFO,1953,1953
high_schools.cgi?id=93bc3e99,Pompton Lakes,Pompton Lakes,NJ,Charlie Getty,T-G,"KAN,GNB",1974,1983
high_schools.cgi?id=93bf0a40,Clearview Regional,Mullica Hill,NJ,Richard Newbill,LB,"MIN,SEA",1990,1992
high_schools.cgi?id=93c08836,Delbarton,Morristown,NJ,Rod Trafford,TE,BUF,2004,2004
high_schools.cgi?id=93bd0737,Howell,Farmingdale,NJ,Bill Hill,DB,DAL,1987,1987
high_schools.cgi?id=93be3fb4,Roselle Park,Roselle Park,NJ,Keith Loneker ,G,"RAM,STL",1993,1995
high_schools.cgi?id=93befb42,Vernon Twp.,Vernon,NJ,Dan Murray,LB,"IND,NYJ",1989,1990
high_schools.cgi?id=93c05461,North Brunswick,North Brunswick,NJ,Steve Superick,P,HOU,1987,1987
high_schools.cgi?id=61b93f35,Raritan,Raritan,NJ,Bennett Jackson,CB,"NYG,NYJ,BAL",2014,2020
high_schools.cgi?id=93bdf3aa,Gloucester City,Gloucester City,NJ,Andy Kowalski,E,"BKN,BOS",1943,1945
high_schools.cgi?id=93bedb5f,Plainfield,Plainfield,NJ,Eugene Monroe ,T,"JAX,BAL",2009,2015
high_schools.cgi?id=93bc01cb,Pennsville Memorial,Pennsville,NJ,Gene Foster ,RB,SDG,1965,1970
high_schools.cgi?id=61b93dd7,Nottingham,Hamilton,NJ,Saquan Hampton,S,"NOR,NYJ",2019,2020
high_schools.cgi?id=93bde4d5,New Providence,New Providence,NJ,Syd Kitson,G-T,"GNB,DAL",1980,1984
high_schools.cgi?id=93ba729b,Edison,Edison,NJ,Michael Campbell,WR,NYJ,2013,2013
high_schools.cgi?id=93bbe8ad,Waldwick,Waldwick,NJ,Dave Fiore,G-T,"SFO,WAS",1998,2003
high_schools.cgi?id=4d6e8b1a,Neptune,Neptune City,NJ,Keith Kirkwood,WR,"NOR,CAR",2018,2020
high_schools.cgi?id=93beadac,Demarest,Demarest,NJ,John McMullan,G,NYT,1960,1961
high_schools.cgi?id=93bb18a0,St. Michael's,Union City,NJ,Lou Cordileone,DT-DE-G,"NYG,SFO,PIT,RAM,NOR",1960,1968
high_schools.cgi?id=93bfdada,South Brunswick,Monmouth Junction,NJ,Mohamed Sanu,WR,"CIN,ATL,NWE,DET,SFO",2012,2020
high_schools.cgi?id=93bbd930,North Plainfield,Plainfield,NJ,Bill Feaster,T-C,TOR,1929,1930
high_schools.cgi?id=f9dc5589,West Morris Central,Chester,NJ,Michael Burton,FB,"DET,CHI,WAS,NOR",2015,2020
high_schools.cgi?id=4d6e7776,Williamstown,Williamstown,NJ,Jullian Taylor,DT,SFO,2018,2019
high_schools.cgi?id=93bc43e3,Carlsbad,Carlsbad,NM,Kelley Johnson,WR,IND,1987,1987
high_schools.cgi?id=93bc43e3,Carlsbad,Carlsbad,NM,Frank Giddens,T,PHI,1981,1982
high_schools.cgi?id=93bc43e3,Carlsbad,Carlsbad,NM,Paul Gibson ,WR,GNB,1972,1972
high_schools.cgi?id=93bc43e3,Carlsbad,Carlsbad,NM,Bob Kelly,T-DT,"HOU,KAN,CIN",1961,1968
high_schools.cgi?id=93bc43e3,Carlsbad,Carlsbad,NM,John Wooten,G,"CLE,WAS",1959,1968
high_schools.cgi?id=93bc43e3,Carlsbad,Carlsbad,NM,Sam Etcheverry,QB,STL,1961,1962
high_schools.cgi?id=93bc43e3,Carlsbad,Carlsbad,NM,Dave Sherer,E,"BAL,DAL",1959,1960
high_schools.cgi?id=93b9f8ce,Roswell,Roswell,NM,Paul Smith,DT-DE,"DEN,WAS",1968,1980
high_schools.cgi?id=93b9f8ce,Roswell,Roswell,NM,Pete Jaquess,DB,"HOU,MIA,DEN",1964,1970
high_schools.cgi?id=93b9f8ce,Roswell,Roswell,NM,Tom Brookshier,DB,PHI,1953,1961
high_schools.cgi?id=93c0b65b,Eldorado,Albuquerque,NM,Zach Gentry,TE,PIT,2019,2020
high_schools.cgi?id=93c0b65b,Eldorado,Albuquerque,NM,Jim Everett,QB,"RAM,NOR,SDG",1986,1997
high_schools.cgi?id=93c0b65b,Eldorado,Albuquerque,NM,Vince Warren,WR,NYG,1986,1986
high_schools.cgi?id=93b91bed,Highland,Albuquerque,NM,Jarrod Baxter,FB,"HOU,ARI",2002,2005
high_schools.cgi?id=93b91bed,Highland,Albuquerque,NM,Tommy McDonald,FL-HB-SE-WR,"PHI,DAL,RAM,ATL,CLE",1957,1968
high_schools.cgi?id=93b91bed,Highland,Albuquerque,NM,Dewey Bohling,HB,"NYT,BUF",1960,1961
high_schools.cgi?id=93bcae99,Alamogordo,Alamogordo,NM,Conrad Hamilton,DB,"NYG,ATL",1996,2001
high_schools.cgi?id=93bcae99,Alamogordo,Alamogordo,NM,Troy Sienkiewicz,G-T,SDG,1996,1998
high_schools.cgi?id=93bb0cd0,Cibola,Albuquerque,NM,Ryan Cook,C,"MIN,MIA,DAL",2006,2012
high_schools.cgi?id=93bb0cd0,Cibola,Albuquerque,NM,Erik Cook,"C,G",WAS,2011,2011
high_schools.cgi?id=93b90d09,Clovis,Clovis,NM,Hank Baskett,WR,"PHI,IND,MIN",2006,2010
high_schools.cgi?id=93b90d09,Clovis,Clovis,NM,Jerry Nuzum,HB-FB,PIT,1948,1951
high_schools.cgi?id=93bd711c,Albuquerque,Albuquerque,NM,Billy Jenkins,DB,"STL,DEN,GNB,BUF",1997,2002
high_schools.cgi?id=93bd711c,Albuquerque,Albuquerque,NM,Ron Morrison ,DT,HOU,1960,1960
high_schools.cgi?id=93ba8829,Lovington,Lovington,NM,Brian Urlacher,LB,CHI,2000,2012
high_schools.cgi?id=93ba8829,Lovington,Lovington,NM,John Carrell,LB,HOU,1966,1966
high_schools.cgi?id=93be3618,Hobbs,Hobbs,NM,Timmy Smith,RB,"WAS,DAL",1987,1990
high_schools.cgi?id=93be3618,Hobbs,Hobbs,NM,Aubrey Linne,TE,BAL,1961,1961
high_schools.cgi?id=35c36dc1,Del Norte,Albuquerque,NM,Carlos Etheredge,TE,IND,1994,1994
high_schools.cgi?id=f9dc3589,Artesia,Artesia,NM,Landry Jones,QB,PIT,2013,2017
high_schools.cgi?id=93c0998d,Belen,Belen,NM,Emilio Vallez,TE,CHI,1968,1969
high_schools.cgi?id=93bff915,Gadsden,Anthony,NM,Siddeeq Shabazz,DB,"ATL,OAK,NOR",2003,2005
high_schools.cgi?id=93be7383,Piedra Vista,Farmington,NM,Charly Martin ,WR,"CAR,SEA",2009,2012
high_schools.cgi?id=93b9be69,Cibola,Rio Rancho,NM,Alan Branch,DT,"ARI,SEA,BUF,NWE",2007,2017
high_schools.cgi?id=93b89ede,Los Alamos,Los Alamos,NM,Walt Arnold,TE,"RAM,HOU,KAN,WAS",1980,1987
high_schools.cgi?id=93c02e46,La Cueva,Albuquerque,NM,Nick Speegle,LB,CLE,2005,2006
high_schools.cgi?id=93bf0435,Farmington,Farmington,NM,Ralph Neely,T-G,DAL,1965,1977
high_schools.cgi?id=93bd1d86,Mayfield,Las Cruces,NM,Darius Holland ,DT,"GNB,DET,KAN,CLE,MIN,DEN",1995,2004
high_schools.cgi?id=93bb6083,Tucumcari,Tucumcari,NM,Stan David,LB,BUF,1984,1984
high_schools.cgi?id=93ba5d83,Breck School,Golden Valley,NM,Dominique Byrd ,TE,"STL,SEA,WAS",2006,2011
high_schools.cgi?id=93b88c52,Sandia,Albuquerque,NM,Richard Angulo,TE,"STL,MIN,JAX",2003,2008
high_schools.cgi?id=93c0a647,Magnolia,Magnolia,NM,Lloyd Voss,DE-DT,"GNB,PIT,DEN",1964,1972
high_schools.cgi?id=93c0067d,Manzano,Albuquerque,NM,Ricky Siglar,T-G,"SFO,KAN,NOR,CAR",1990,1998
high_schools.cgi?id=93be9a08,Roy,Roy,NM,Tommy McDonald,FL-HB-SE-WR,"PHI,DAL,RAM,ATL,CLE",1957,1968
high_schools.cgi?id=93be30a1,Valley,Las Vegas,NM,Todd Liebenstein,DE,WAS,1982,1985
high_schools.cgi?id=93bca7f0,Erasmus Hall,Brooklyn,NY,Curtis Samuel ,WR,CAR,2017,2020
high_schools.cgi?id=93bca7f0,Erasmus Hall,Brooklyn,NY,Shawn Lee ,DT-NT-DE,"TAM,MIA,SDG,CHI",1988,1998
high_schools.cgi?id=93bca7f0,Erasmus Hall,Brooklyn,NY,Sid Luckman,QB-HB-DB,CHI,1939,1950
